10,7772
10,26577
10,31318
10,10688
10,78040
10,-734
10,-10049
10,377
10,27827
10,87459
10,-42857
10,-61842
10,22756
10,-25763
10,26803
10,20153
10,10126
10,74678
10,-70641
10,-2526
10,48724
11,-5635
11,40089
11,20088
11,-26673
11,18941
11,27962
11,24025
11,40058
11,6813
11,32422
11,43871
11,-28831
11,34054
11,33374
11,-1626
11,3357
11,-1488
11,-2965
11,-3830
11,-42561
11,-8506
11,-28790
11,66865
11,38940
11,89360
11,-450
11,73286
11,30035
11,13810
12,-14546
12,10453
12,12258
12,20895
12,15800
12,46469
12,-9422
12,-38577
12,68139
12,74711
12,5605
12,-48454
12,35239
12,-51930
12,-47418
12,4189
12,1626
12,3578
12,24572
12,-20380
12,-39133
12,-37112
12,-12772
12,-4133
12,-25255
12,-1738
12,-11831
12,-40809
12,695
12,-4165
12,16293
12,43714
12,-11366
12,4965
12,-7811
12,-20731
12,-5589
12,-23436
12,44262
12,-2784
12,9006
12,2597
12,10996
12,5721
12,9230
12,-313
12,40343
12,-1201
12,7050
12,20646
12,-4592
12,62053
12,16434
12,-22406
12,922
12,48952
12,1916
13,-4666
13,22953
13,20743
13,-28882
13,35426
13,2359
13,-36715
13,29757
13,15742
13,2861
13,-26630
13,1416
13,-8666
13,24656
13,10972
13,31166
13,-13851
13,-20993
13,30279
13,-38599
13,-800
13,-52994
13,8007
13,30159
13,6026
13,29390
13,-5955
13,-1816
13,-4011
13,43484
13,-26088
13,-29113
13,-25518
13,20328
13,1271
13,20763
13,-1095
13,39734
13,27961
13,2511
13,-5369
13,-23455
13,31609
13,12154
13,-39458
13,51117
13,-7192
13,-14862
13,-793
13,-4093
13,56133
13,-17844
13,-29373
13,41119
13,30512
13,38488
13,5049
13,-5726
13,-2721
13,1227
14,8836
14,-29789
14,-22197
14,-33263
14,59485
14,36978
14,2645
14,-9004
14,-46754
14,-66057
14,13418
14,-832
14,52555
14,6497
14,-51074
14,-4129
14,464
14,-23305
14,-1448
14,-40709
14,45193
14,9462
14,33172
14,-27041
14,25013
14,11552
14,17438
14,738
14,1007
14,13838
14,54788
14,319
14,-51308
14,1290
14,-5537
14,-44684
14,-149
14,3808
14,981
14,-3265
14,-2786
14,2720
14,40964
14,-191
14,-35993
14,1948
14,1702
14,44107
14,1108
14,-23899
14,36511
14,10211
14,-3504
14,578
14,34695
14,-25420
14,-50857
14,-2963
14,407
14,-7049
14,40624
14,-61070
14,53073
14,-8716
14,33171
14,-4759
14,-17123
14,-7189
14,52313
14,21598
14,-38318
14,-22096
14,26986
14,-60611
14,1696
14,-22859
14,34574
14,-12093
14,-15336
14,7616
14,6774
14,-55137
14,2528
14,-23100
14,53752
15,-1922
15,-59175
15,13480
15,10966
15,-31676
15,5659
15,-22388
15,-45334
15,-11450
15,12966
15,87915
15,-33873
15,-3866
15,10131
15,-75413
15,-7453
16,32219
16,-41434
16,9059
16,-39939
16,12904
16,14002
16,-157
16,-11309
16,-12867
16,-36916
16,21686
16,-526
16,-12389
16,-32071
16,-6999
16,6496
16,-8432
16,-3182
16,-31996
16,46922
16,-3174
16,-19716
16,-2149
16,461
16,-10666
16,-19608
16,25789
16,13614
16,35552
16,67926
16,15875
16,-55269
16,-2995
16,-32903
16,22946
16,14658
16,-19730
16,690
16,39156
16,-24518
16,4073
16,25244
16,27763
16,24589
16,-3590
16,15852
16,26187
16,-8159
16,-29774
16,-018
16,-70727
16,6327
16,-4292
16,-27316
16,45122
16,-51265
16,-27326
16,8676
16,-1174
16,-4271
16,-36451
16,1486
16,-17404
16,10245
16,6312
16,7454
16,-30249
16,-16246
16,-1738
16,6970
16,5482
16,-1368
16,-15133
16,-46766
16,-28278
16,-12201
16,-31387
16,11317
16,-12884
16,-1143
16,-49049
16,-13357
16,1167
16,-20048
16,37396
16,17482
16,43242
17,2362
17,-41617
17,-29020
17,15155
17,6664
17,24862
17,16916
17,-17102
17,20753
17,21543
17,8352
17,29831
17,-4006
17,35047
17,41526
17,5756
17,1494
17,7152
17,-1356
17,-2320
17,18756
17,39822
17,34852
17,10962
17,-9497
17,-29524
17,-2342
17,3031
17,51400
17,11054
18,-10722
18,34972
18,-13161
18,-55063
18,-6317
18,11270
18,23507
18,79982
18,22268
18,8868
18,4886
18,72243
18,621
18,-1640
18,-8759
18,32805
18,59931
18,2799
18,80003
18,-41857
18,12103
18,-15292
18,-41806
18,22033
18,10345
18,-325
18,-14462
18,20760
18,-9697
18,-48947
18,65137
18,-1121
18,-4621
18,-19498
18,21340
18,11094
18,-14305
18,-31284
18,-16427
18,18093
18,427
18,-1812
18,-12938
18,22640
18,503
18,-14679
18,2934
18,15051
18,-11167
18,-30968
18,12374
18,-44708
18,3334
18,29945
18,56629
18,12876
18,26420
18,-41739
18,-3886
18,-3884
18,-13131
19,2345
19,-28500
19,-7658
19,-17410
19,-26909
19,39001
19,41389
19,-69947
19,-40825
19,1130
19,-8395
19,-16620
19,5530
19,-61217
19,-3336
19,42274
19,23214
19,2860
19,-66022
19,1348
19,-5594
19,32307
19,-16507
19,-19262
19,-77915
19,9989
19,2797
19,-28464
19,5366
19,2189
19,5445
19,32423
19,3508
19,-35538
19,11784
19,-1275
19,-45237
19,-4778
19,-3992
19,41962
19,27932
19,521
19,-5856
19,-11573
19,-36605
19,87565
19,21387
19,38136
19,17539
19,-4529
19,-28570
19,-30240
19,-54242
19,16272
19,41699
19,9804
19,1288
19,-68897
19,44380
19,38378
19,-62904
19,18232
19,35539
20,8718
20,-7493
20,29048
20,4874
20,-34790
20,42179
20,707
20,-36258
20,-38442
20,2640
20,-6951
20,-46886
20,-18167
20,24198
20,8010
20,14458
20,-15107
20,61669
20,-29179
20,-1531
20,-41865
20,-2807
20,920
20,-60081
20,54022
20,11357
20,54985
20,4641
20,-50189
20,28518
20,-2509
20,-19834
20,3417
20,9462
20,-802
20,46810
20,3803
20,-39091
20,-6456
20,-23616
20,-63504
20,63328
20,10374
20,55767
20,-40905
20,-30232
20,-429
20,30541
20,-18993
20,-4212
20,-16025
20,-1215
20,-15901
20,-9759
20,14311
20,1530
20,-9113
20,-3810
20,-5106
20,24492
20,-1567
20,-7571
20,-6035
20,15752
20,75886
20,2046
20,-6192
20,-1557
20,8031
20,38979
20,93345
20,-11709
20,-11674
20,19206
20,-29279
20,29605
20,-16097
20,-16545
20,6698
20,4908
20,18018
20,18106
20,-1251
20,26702
21,-49338
21,-17837
21,25313
21,-36217
21,-2309
21,7195
21,28367
21,-11071
21,28301
21,-2315
21,26672
21,14594
21,-2524
21,15227
21,50639
21,-15197
21,-19490
21,7321
21,-13535
21,31278
21,-48170
21,-10225
21,-74058
21,51896
21,-34301
21,5857
21,-6161
21,-26538
21,44441
21,-13500
21,-70272
21,38113
21,-10272
21,-15506
21,-16550
21,-26244
21,72505
21,-268
21,192
21,5658
21,-4442
21,-9080
21,-20965
21,-48380
21,36542
21,10572
21,-17561
21,5432
21,-1200
21,14453
21,-7962
21,46725
21,25329
21,-7131
21,-14209
21,-538
21,22083
21,-13242
21,24543
21,25866
22,33812
22,195
22,-46137
22,43367
22,76032
22,6231
22,2612
22,-28792
22,64669
22,43589
22,36658
22,-14286
22,839
22,-12854
22,6482
22,1796
22,-26679
22,44779
22,-22568
22,-20638
22,4382
22,34158
22,-17875
22,11089
22,-25563
22,2851
22,64858
22,-6771
22,-7311
22,-35091
22,-8005
22,6066
22,59903
22,13110
22,-6373
22,17600
22,-18404
22,-26287
22,45692
22,12652
22,47459
22,63087
22,9518
22,-50652
22,-20288
22,-45456
22,2588
22,26183
22,3092
22,23635
22,-2013
22,16920
22,33293
22,-28611
22,9713
22,18827
22,-24160
22,3479
22,-12681
22,77488
23,64655
23,-4310
23,-691
23,-24099
23,-4305
23,894
23,11366
23,-12604
23,27446
23,-1734
23,3259
23,42045
23,10131
23,20506
23,18416
23,-9210
23,-24575
23,18782
23,2769
23,22186
23,-47874
23,348
23,41951
23,12515
24,20487
24,24258
24,14972
24,-9723
24,-5413
24,-38794
24,-768
24,64439
24,-13321
24,-20359
24,-50934
24,7413
24,-10193
24,-3800
24,-1195
24,14354
24,-38916
24,-19465
24,-42492
24,-56363
24,22470
24,-15693
24,-3421
24,-8498
24,13903
24,-12317
24,13174
24,6479
24,73620
24,6859
24,-15048
24,-8819
24,-4888
24,19666
24,28936
24,-2315
24,-22203
24,70102
24,40554
24,-18305
24,-7468
24,-2153
24,-2252
24,-8852
24,8891
24,20472
24,-71430
24,720
24,-295
24,18066
24,-24119
24,43128
24,40741
24,-5460
24,864
24,700
24,51591
24,52864
24,-6839
24,-3765
24,-4249
24,42810
24,46147
24,68761
24,64893
24,-31493
24,-19404
24,-24324
24,28835
24,-5926
24,-70509
24,25465
24,-23410
24,-12432
24,-17596
24,1205
24,1478
24,55545
24,32805
24,-13623
24,16555
25,4138
25,46808
25,-1068
25,-36243
25,-59167
25,-2953
25,20641
25,2769
25,55086
25,-8692
25,-30438
26,-31730
26,-25441
26,10975
26,-37590
26,-60698
26,-45281
26,7967
26,13779
26,-6509
26,7673
26,1265
26,-22969
26,-36899
26,5286
26,24915
26,-15989
26,18967
26,658
26,-19073
26,19138
26,-10640
26,40336
26,-4615
26,-13478
26,-5348
26,-49682
26,28752
26,-24887
26,46291
26,46825
26,23491
26,4338
26,55684
26,25020
26,-67172
26,32697
26,-37069
26,-8776
26,4311
26,-10698
26,-9769
26,-1385
26,80764
26,-2673
26,55874
26,-24020
26,-9789
26,-604
26,-19261
26,41810
26,-2932
26,2749
26,48141
26,-19078
26,-951
26,-5552
26,-2600
26,2550
26,-16305
26,-66602
26,-46413
26,-19122
26,-6716
26,52268
26,59961
26,22764
26,18067
26,-8594
26,-40440
26,-65271
26,55556
26,-7877
26,13686
26,43808
26,35118
26,30280
26,46887
27,-18263
27,60911
27,-13392
27,-31199
27,-1016
27,3212
27,30703
27,-2250
27,45791
27,-29531
27,31366
27,1183
27,19265
27,-11861
27,32347
27,9065
27,15488
27,-45518
27,-40769
27,3890
27,60648
27,3471
27,-3141
27,-2958
27,2500
27,86507
27,85365
27,-5124
27,-9580
27,-26107
27,-13030
27,-9349
27,-24072
27,8495
27,48806
27,8056
27,-844
27,-38378
27,14124
27,-979
27,-28010
27,-776
27,90526
27,-12276
27,-52170
27,-7316
27,-34152
27,-58764
27,-31109
27,33425
27,318
27,35683
27,-50879
27,16367
28,8393
28,28749
28,5841
28,292
28,18632
28,-17298
28,-29435
28,-14749
28,-46241
28,16732
28,-30082
28,13432
28,-50973
28,36390
28,-59478
28,-26977
28,-3823
28,-4540
28,-3096
28,-2427
28,-14867
28,44355
28,68463
28,-533
28,3577
28,14891
28,11103
28,59018
28,36034
28,-11120
28,-1898
28,17684
28,-3356
28,13019
29,11308
29,10340
29,-25859
29,26255
29,-16470
29,5258
29,-6108
29,22126
29,28316
29,-12204
29,69909
29,25792
29,38356
