10,199554
11,6254851
12,1938423
13,1410581
14,524794
15,3226075
16,8650921
17,642425
18,6907964
19,317475
20,589912
21,81887
22,3077863
23,320581
24,5338533
25,2520790
26,5945346
27,60183
28,819375
29,737032
30,2461418
31,2925975
32,3862410
33,5001920
34,3468182
35,2389436
36,312374
37,2068575
38,5767591
39,7034946
40,1464975
41,5703666
42,35648
43,355782
44,1670674
45,150947
46,869788
47,30028
48,2144016
49,1907736
50,1506380
51,48559
52,6264213
53,21593
54,4359182
55,588357
56,5488733
57,673406
58,109986
59,2336303
60,990021
61,244759
62,254058
63,149466
64,4936350
65,482696
66,826769
67,4382281
68,157495
69,2518097
70,1699857
71,1744522
72,4292293
73,3092945
74,6634268
75,5821851
76,7646651
77,1117750
78,4747143
79,8696763
80,2565263
81,7253922
82,3853860
83,33996
84,98060
85,81629
86,9188973
87,2028403
88,953139
89,379899
90,3895789
91,119994
92,2770015
93,4061507
94,1557028
95,2445536
96,7517001
97,1488212
98,2147286
99,1032341
100,5111857
101,436414
102,667622
103,2036906
104,719516
105,2184690
106,1827171
107,274105
108,2941097
109,2540290
110,1288798
111,5030001
112,1539136
113,3288303
114,3128855
115,513872
116,975415
117,2343567
118,1836580
119,1066208
120,3179339
121,2275215
122,1998068
123,466696
124,154940
125,476511
126,680792
127,6925880
128,512157
129,244700
130,607904
131,8536853
132,58070
133,1392836
134,121561
135,1341575
136,6355395
137,4384002
138,1257755
139,1124346
140,981489
141,4282270
142,510856
143,459339
144,1110404
145,2849786
146,693484
147,2417712
148,166403
149,198203
150,153770
151,4046948
152,16672
153,4985217
154,1095717
155,4916753
156,1295255
157,151853
158,2816842
159,2000836
160,301656
161,2720166
162,1432282
163,2635960
164,4129555
165,3382833
166,175012
167,1687588
168,737438
169,8425299
170,2394
171,3216967
172,1543736
173,814803
174,8708368
175,1424768
176,129572
177,646730
178,2387056
179,1524120
180,503197
181,1442526
182,26366
183,5201099
184,4748342
185,71782
186,154578
187,836638
188,2335100
189,4478554
190,4555176
191,19279
192,224350
193,1620392
194,641536
195,3705800
196,1177888
197,6822012
198,7559607
199,651263
200,2262781
